epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
7,0.0,0.00035672495141625404,0.0010371465468779206,2499,1.753565788269043,
7,,,,2503,,0.32435086369514465
8,0.0,0.0007015449809841812,0.0008706353837624192,2549,2.279507637023926,
8,0.0,0.00017922207189258188,8.665184577694163e-05,2599,0.44947123527526855,
8,0.0,0.00021315662888810039,0.000207607212360017,2649,0.6382958889007568,
8,0.0,0.00040408148197457194,0.0012319379020482302,2699,2.0460259914398193,
8,0.0,0.00025521786301396787,9.452445374336094e-05,2749,0.6088666319847107,
8,0.0,0.0002151752560166642,8.167445776052773e-05,2799,0.5159314274787903,
8,,,,2816,,0.29290512204170227
9,0.0,0.00014167261542752385,0.0,2849,0.2877202033996582,
9,0.0,0.0004655724042095244,0.00041286455234512687,2899,1.3488538265228271,
9,0.0,0.00034737918758764863,0.0002596168778836727,2949,0.9590630531311035,
9,0.0,0.00020698082516901195,6.418690463760868e-05,2999,0.4815863072872162,
9,0.0,0.0004674740193877369,2.3556895030196756e-06,3049,0.9430850148200989,
9,0.0,0.00022119274944998324,0.0009051088709384203,3099,1.3507766723632812,
9,,,,3129,,0.28093117475509644
10,0.0,0.00032178102992475033,0.00013996557390782982,3149,0.7886841893196106,
10,0.0,7.38219969207421e-05,9.33248084038496e-05,3199,0.24346886575222015,
10,0.0,0.00013989777653478086,3.1262847187463194e-05,3249,0.314778596162796,
10,0.0,9.298049553763121e-05,1.0579547961242497e-05,3299,0.19872812926769257,
10,0.0,0.00018404661386739463,4.439214535523206e-05,3349,0.4163917303085327,
10,0.0,0.00015477713895961642,8.607134805060923e-05,3399,0.4003135859966278,
10,,,,3442,,0.21070566773414612
11,0.0,0.0004619993851520121,0.00012013749073958024,3449,1.0490614175796509,
11,0.0,0.00030722591327503324,0.0002282393688801676,3499,0.8472228646278381,
11,0.0,0.00029754251590929925,2.1915930119575933e-05,3549,0.6205947995185852,
11,0.0,0.00017230109369847924,7.843507773941383e-06,3599,0.3564281165599823,
11,0.0,0.00022047427773941308,0.0,3649,0.44516730308532715,
11,0.0,0.0001717672566883266,0.0007790366653352976,3699,1.1270432472229004,
11,0.0,0.00018197087047155946,9.264011168852448e-05,3749,0.4600197672843933,
11,,,,3755,,0.23182496428489685
12,0.0,0.00014891914906911552,3.8980415411060676e-05,3799,0.34025630354881287,
12,0.0,0.0003183953813277185,0.00021728059800807387,3849,0.8592279553413391,
12,0.0,0.0002799853100441396,0.0001769163936842233,3899,0.7411061525344849,
12,0.0,0.00022334812092594802,0.0002397374191787094,3949,0.6897155046463013,
12,0.0,0.0001765697234077379,6.851299258414656e-05,3999,0.42446526885032654,
12,0.0,0.0003436956030782312,0.00023200562281999737,4049,0.9239184260368347,
12,,,,4068,,0.22157061100006104
13,0.0,0.00031565228709951043,0.0,4099,0.6363045573234558,
13,0.0,0.00013791605306323618,0.0001635396620258689,4149,0.4431220591068268,
13,0.0,0.0001435479789506644,9.765098366187885e-05,4199,0.38971999287605286,
13,0.0,0.00020916323410347104,1.7208909412147477e-05,4249,0.4395979344844818,
13,0.0,0.0001554004120407626,9.630308341002092e-06,4299,0.3241811990737915,
13,0.0,0.00011716315930243582,1.8364378775004297e-05,4349,0.2555033564567566,
13,,,,4381,,0.1461765468120575
14,0.0,0.00010323242167942226,2.797377237584442e-05,4399,0.23943886160850525,
14,0.0,0.00016560155199840665,5.5988752137636766e-05,4449,0.38999494910240173,
14,0.0,0.00036839506356045604,0.0006359360413625836,4499,1.3774142265319824,
14,0.0,0.0002822719106916338,8.86875786818564e-05,4549,0.6577629446983337,
14,0.0,0.00013358225987758487,3.49669971910771e-05,4599,0.30635032057762146,
14,0.0,0.00012701598461717367,0.0,4649,0.2568444609642029,
14,,,,4694,,0.17057882249355316
15,0.0,0.0001568123698234558,0.00026134977815672755,4699,0.5785690546035767,
15,0.0,0.0001361132599413395,9.935151319950819e-05,4749,0.3739219307899475,
15,0.0,0.00022041928605176508,5.915044675930403e-05,4799,0.5035830140113831,
15,0.0,0.00021092550014145672,5.591914668912068e-05,4849,0.4819890558719635,
15,0.0,0.0002760555944405496,0.00020329543622210622,4899,0.7590131163597107,
15,0.0,0.00048273481661453843,0.00034450209932401776,4949,1.314659833908081,
15,0.0,0.0002407436550129205,3.60992198693566e-05,4999,0.5219616889953613,
15,,,,5007,,0.13397808372974396
16,0.0,0.0002014407655224204,6.853746890556067e-05,5049,0.4751691520214081,
16,0.0,0.00011892756447196007,6.26705659669824e-05,5099,0.3024879992008209,
16,0.0,0.0001316447596764192,6.485579069703817e-05,5149,0.3325745463371277,
16,0.0,0.00014374720922205597,0.0001530017761979252,5199,0.4436216354370117,
16,0.0,0.00010653160279616714,0.0,5249,0.21571946144104004,
16,0.0,7.843258208595216e-05,3.080800161114894e-05,5299,0.1911107301712036,
16,,,,5320,,0.13064219057559967
17,0.0,4.0825732867233455e-05,0.0,5349,0.08399058133363724,
17,0.0,8.693118434166536e-05,9.311785106547177e-06,5399,0.18725596368312836,
17,0.0,0.00016794000111985952,0.00017543269495945424,5449,0.5158443450927734,
17,0.0,0.00021087625646032393,0.0005269768880680203,5499,0.9531047940254211,
17,0.0,0.00011579330748645589,0.00011081631237175316,5549,0.34552812576293945,
17,0.0,7.783442561049014e-05,0.0,5599,0.15801259875297546,
17,,,,5633,,0.17266103625297546
18,0.0,9.072052489500493e-05,0.000160064926603809,5649,0.34494370222091675,
18,0.0,0.00012608419638127089,9.700251393951476e-05,5699,0.3528967797756195,
18,0.0,0.00010714767267927527,7.905492384452373e-05,5749,0.29616308212280273,
18,0.0,9.539016900816932e-05,9.162662900052965e-05,5799,0.28506362438201904,
18,0.0,0.00016071528079919517,0.000187128025572747,5849,0.5119168758392334,
18,0.0,0.00030412283376790583,0.0006853836239315569,5899,1.2975363731384277,
18,,,,5946,,0.1328262984752655
19,0.0,8.819831418804824e-05,0.0,5949,0.17842788994312286,
19,0.0,8.834755863063037e-05,7.796823047101498e-05,5999,0.2578669786453247,
19,0.0,0.00018089101649820805,2.8864284104201943e-05,6049,0.39502137899398804,
19,0.0,9.68270906014368e-05,0.0,6099,0.1972479224205017,
19,0.0,8.983758743852377e-05,0.0,6149,0.1840984970331192,
19,0.0,0.00024285484687425196,9.064852201845497e-05,6199,0.581045925617218,
19,0.0,4.7856898163445294e-05,1.906226680148393e-05,6249,0.11633871495723724,
19,,,,6259,,0.1549776941537857
20,0.0,0.00010794239642564207,4.503504897002131e-06,6299,0.22336557507514954,
20,0.0,0.00010735695832408965,1.2071572200511582e-05,6349,0.23007777333259583,
20,0.0,6.885653419885784e-05,0.0,6399,0.14171141386032104,
20,0.0,0.0001939741341629997,1.1943047866225243e-05,6449,0.40457889437675476,
20,0.0,0.00013820923049934208,2.52461431955453e-05,6499,0.3064083158969879,
20,0.0,9.020250581670552e-05,0.0,6549,0.1849362552165985,
20,,,,6572,,0.13202154636383057
21,0.0,0.00012521757162176073,4.810166865354404e-05,6599,0.30228695273399353,
21,0.0,0.00020374672021716833,4.003076537628658e-05,6649,0.45143061876296997,
21,0.0,0.00010747014312073588,4.631825868273154e-05,6699,0.26420456171035767,
21,0.0,0.00017079486860893667,8.50232390803285e-06,6749,0.3553088903427124,
21,0.0,0.00012009456986561418,0.00018487645138520747,6799,0.42838549613952637,
21,0.0,0.00013445105287246406,2.3814209271222353e-07,6849,0.271660178899765,
21,,,,6885,,0.18026787042617798
22,0.0,0.00016180408420041203,0.0,6899,0.3273649215698242,
22,0.0,0.00015631626592949033,9.456096449866891e-05,6949,0.41138342022895813,
22,0.0,0.00012588180834427476,0.00017907447181642056,6999,0.4355260133743286,
22,0.0,0.00010372996621299535,2.7390105969971046e-05,7049,0.23797518014907837,
22,0.0,0.00010622887930367142,3.0413510103244334e-05,7099,0.24582672119140625,
22,0.0,7.808930240571499e-05,0.0,7149,0.15899108350276947,
22,,,,7198,,0.09348302334547043
23,0.0,9.195671009365469e-05,5.162511297385208e-05,7199,0.23968404531478882,
23,0.0,4.9296970246359706e-05,2.051120827673003e-05,7249,0.1216052994132042,
23,0.0,6.557195592904463e-05,0.0,7299,0.13325920701026917,
23,0.0,8.714493014849722e-05,3.5570148611441255e-05,7349,0.21267274022102356,
23,0.0,0.00011086802260251716,1.452034484827891e-05,7399,0.23992840945720673,
23,0.0,0.0001124351256294176,1.3307944755069911e-06,7449,0.2310449779033661,
23,0.0,9.564273932483047e-05,2.728087747527752e-05,7499,0.22091026604175568,
23,,,,7511,,0.15366071462631226
24,0.0,0.0001288505591219291,3.420281791477464e-05,7549,0.2951853275299072,
24,0.0,0.0001331762468907982,6.876746192574501e-05,7599,0.33918285369873047,
24,0.0,9.492185199633241e-05,2.9132508643670008e-05,7649,0.22257013618946075,
24,0.0,0.00017112793284468353,0.00011327362881274894,7699,0.45959240198135376,
24,0.0,4.298992280382663e-05,0.0,7749,0.08832359313964844,
24,0.0,7.18183655408211e-05,0.0002960305428132415,7799,0.4426368772983551,
24,,,,7824,,0.0959262102842331
25,0.0,9.15580167202279e-05,1.3961353943159338e-05,7849,0.19984053075313568,
25,0.0,5.086491000838578e-05,6.212703010533005e-05,7899,0.16714516282081604,
25,0.0,7.291407382581383e-05,9.501411113888025e-06,7949,0.15885178744792938,
25,0.0,9.595212031854317e-05,3.3081294532166794e-05,7999,0.22842328250408173,
25,0.0,0.00012159075413364917,0.0,8049,0.24646273255348206,
25,0.0,8.714427531231195e-05,3.1960247724782676e-05,8099,0.21041187644004822,
25,,,,8137,,0.06168048083782196
26,0.0,5.789474380435422e-05,0.0001287516497541219,8149,0.247979074716568,
26,0.0,7.096360059222206e-05,5.9695710660889745e-05,8199,0.20505152642726898,
26,0.0,7.015475421212614e-05,3.81584140995983e-06,8249,0.14787544310092926,
26,0.0,7.075577741488814e-05,1.1516671293065883e-05,8299,0.15677838027477264,
26,0.0,4.804838681593537e-05,2.280701301060617e-05,8349,0.12149208784103394,
26,0.0,3.2388732506660745e-05,0.0,8399,0.06737283617258072,
26,0.0,0.0001225393352797255,0.00014582759467884898,8449,0.395635724067688,
26,,,,8450,,0.14500121772289276
27,0.0,0.00018204680236522108,0.00016630260506644845,8499,0.5366322994232178,
27,0.0,6.801594281569123e-05,0.0,8549,0.13900062441825867,
27,0.0,8.359865751117468e-05,0.00010595173807814717,8599,0.27643075585365295,
27,0.0,7.937284681247547e-05,0.0,8649,0.16202692687511444,
27,0.0,6.146910163806751e-05,0.0,8699,0.1252148598432541,
27,0.0,5.171519296709448e-05,3.424461101531051e-05,8749,0.14102976024150848,
27,,,,8763,,0.08349015563726425
28,0.0,5.851703099324368e-05,2.5314700906164944e-05,8799,0.14547383785247803,
28,0.0,5.553517985390499e-05,9.916958333633374e-06,8849,0.12348739802837372,
28,0.0,0.0001012681022984907,3.384494630154222e-05,8899,0.2404438853263855,
28,0.0,0.00015001595602370799,3.972220656578429e-05,8949,0.34412944316864014,
28,0.0,0.00019514563609845936,0.00042397502693347633,8999,0.8178606033325195,
28,0.0,0.00012683206296060234,3.188582195434719e-05,9049,0.290637731552124,
28,,,,9076,,0.06651967018842697
29,0.0,4.707253538072109e-05,2.1925343389739282e-06,9099,0.09915018081665039,
29,0.0,3.407881740713492e-05,3.244083563913591e-05,9149,0.10419228672981262,
29,0.0,8.00170237198472e-05,0.0001558046496938914,9199,0.31958940625190735,
29,0.0,8.639191219117492e-05,2.149730244127568e-05,9249,0.19797489047050476,
29,0.0,0.00010561029921518639,0.0001813409326132387,9299,0.3964681625366211,
29,0.0,0.00013044930528849363,8.186966442735866e-05,9349,0.34761232137680054,
29,,,,9389,,0.09521929919719696
30,0.0,8.758463081903756e-05,1.8852686480386183e-05,9399,0.19713585078716278,
30,0.0,8.656321733724326e-05,4.128613727516495e-05,9449,0.21799668669700623,
30,0.0,5.901097392779775e-05,0.0,9499,0.12020944058895111,
30,0.0,0.0001038072514347732,6.567608943441883e-05,9549,0.27688467502593994,
30,0.0,6.127233064034954e-05,3.492008545435965e-05,9599,0.16027739644050598,
30,0.0,9.970601968234405e-05,1.74314554897137e-05,9649,0.22231239080429077,
30,0.0,6.683628453174606e-05,2.6158642867812887e-05,9699,0.16264401376247406,
30,,,,9702,,0.07121974229812622
31,0.0,4.223890937282704e-05,2.9471540983649902e-05,9749,0.11707459390163422,
31,0.0,0.00012568963575176895,9.934795343724545e-06,9799,0.2658710181713104,
31,0.0,5.73678407818079e-05,3.100158937741071e-05,9849,0.1485498547554016,
31,0.0,8.51171207614243e-05,6.015232429490425e-06,9899,0.17999963462352753,
31,0.0,5.574429451371543e-05,3.583494253689423e-05,9949,0.15097485482692719,
31,0.0,6.160405609989539e-05,0.0,9999,0.126020610332489,
31,,,,10015,,0.049849290400743484
32,0.0,6.377166573656723e-05,6.080498678784352e-06,10049,0.1375301629304886,
32,0.0,5.9514830354601145e-05,0.0,10099,0.12168590724468231,
32,0.0,9.16580538614653e-05,1.456599056837149e-05,10149,0.2011634260416031,
32,0.0,9.636723552830517e-05,1.8162751075578853e-05,10199,0.21386611461639404,
32,0.0,6.527976802317426e-05,5.2408162446226925e-05,10249,0.1854681819677353,
32,0.0,6.27800400252454e-05,4.980692028766498e-05,10299,0.17896106839179993,
32,,,,10328,,0.053582560271024704
33,0.0,5.0942933739861473e-05,1.7134661902673542e-05,10349,0.12277060002088547,
33,0.0,7.6924407039769e-05,8.363162123714574e-06,10399,0.16627463698387146,
33,0.0,4.828211240237579e-05,4.305973561713472e-06,10449,0.10367481410503387,
33,0.0,5.120270361658186e-05,0.0,10499,0.10568665713071823,
33,0.0,9.22771287150681e-05,0.0,10549,0.1886167675256729,
33,0.0,3.6064680898562074e-05,1.2823555152863264e-05,10599,0.08792173862457275,
33,,,,10641,,0.06679504364728928
34,0.0,6.171916902530938e-05,4.313479621487204e-06,10649,0.13163620233535767,
34,0.0,4.401087062433362e-05,1.7008669601636939e-06,10699,0.09284768253564835,
34,0.0,6.09076778346207e-05,6.983034836594015e-06,10749,0.13176721334457397,
34,0.0,5.6952245358843356e-05,3.503093103063293e-05,10799,0.1527157723903656,
34,0.0,5.951276034465991e-05,1.4101447959546931e-05,10849,0.13672088086605072,
34,0.0,6.927629874553531e-05,9.322845471615437e-06,10899,0.15146926045417786,
34,0.0,3.5787830711342394e-05,1.8104135961038992e-05,10949,0.09327303618192673,
34,,,,10954,,0.04205496609210968
35,0.0,3.3644471841398627e-05,1.7318689060630277e-05,10999,0.08738651871681213,
35,0.0,5.365093602449633e-05,1.613181666471064e-06,11049,0.1125088781118393,
35,0.0,4.998771328246221e-05,6.315106020338135e-06,11099,0.11009500920772552,
35,0.0,5.883523044758476e-05,0.00011937467206735164,11149,0.2400144338607788,
35,0.0,4.6544802899006754e-05,4.775403795065358e-06,11199,0.1014588251709938,
35,0.0,4.715792601928115e-05,3.6393912523635663e-06,11249,0.1012989729642868,
35,,,,11267,,0.04464712738990784
36,0.0,4.6498695155605674e-05,3.6259480111766607e-05,11299,0.1331004798412323,
36,0.0,9.137162123806775e-05,4.975698539055884e-05,11349,0.23667539656162262,
36,0.0,7.017808820819482e-05,5.750935088144615e-07,11399,0.1447497010231018,
36,0.0,7.17240764060989e-05,1.6730300558265299e-06,11449,0.1488712579011917,
36,0.0,6.259073416003957e-05,0.0,11499,0.1291963905096054,
36,0.0,7.104229007381946e-05,1.8944512703455985e-05,11549,0.16524703800678253,
36,,,,11580,,0.041941121220588684
37,0.0,6.9404486566782e-05,0.0,11599,0.1427152305841446,
37,0.0,2.1097537683090195e-05,2.4683604351594113e-05,11649,0.06952172517776489,
37,0.0,5.162576417205855e-05,3.3859578252304345e-05,11699,0.1406005322933197,
37,0.0,2.8193349862704054e-05,1.721015723887831e-05,11749,0.07630141079425812,
37,0.0,3.610432759160176e-05,0.0,11799,0.07470865547657013,
37,0.0,6.390912312781438e-05,2.4268192646559328e-05,11849,0.15489916503429413,
37,,,,11893,,0.055916137993335724
38,0.0,5.1282251661177725e-05,2.029853203566745e-05,11899,0.12592633068561554,
38,0.0,0.00010415211727377027,9.700127702672035e-05,11949,0.3087432384490967,
38,0.0,3.7927107769064605e-05,2.916875746450387e-05,11999,0.10721078515052795,
38,0.0,4.4718035496771336e-05,1.825274375732988e-05,12049,0.11117016524076462,
38,0.0,2.4902356017264538e-05,0.0,12099,0.052290257066488266,
38,0.0,2.0544657672871836e-05,1.2323066584940534e-05,12149,0.055600035935640335,
38,0.0,1.8061857190332375e-05,5.206840341998031e-06,12199,0.04296845942735672,
38,,,,12206,,0.08032595366239548
39,0.0,6.1033635574858636e-05,2.1613010176224634e-05,12249,0.14743050932884216,
39,0.0,5.126279211253859e-05,2.0893639884889126e-05,12299,0.12623187899589539,
39,0.0,4.4641794374911115e-05,5.509466427611187e-05,12349,0.1479724645614624,
39,0.0,2.0544717699522153e-05,2.893010969273746e-05,12399,0.07251977175474167,
39,0.0,3.970984471379779e-05,3.870537693728693e-05,12449,0.1234378069639206,
39,0.0,5.318270268617198e-05,2.0294601199566387e-06,12499,0.11179941147565842,
39,,,,12519,,0.06472910195589066
40,0.0,4.474853631108999e-05,4.27920458605513e-05,12549,0.13553954660892487,
40,0.0,3.251641464885324e-05,0.0,12599,0.06722032278776169,
40,0.0,2.340438004466705e-05,1.3908302207710221e-05,12649,0.06384222209453583,
40,0.0,6.41945589450188e-05,4.071242437930778e-05,12699,0.17332756519317627,
40,0.0,4.477061884244904e-05,4.507657649810426e-06,12749,0.09811155498027802,
40,0.0,4.437514871824533e-05,2.118164411513135e-05,12799,0.11290092766284943,
40,,,,12832,,0.11060822010040283
41,0.0,6.86199709889479e-05,2.0285991922719404e-05,12849,0.16111992299556732,
41,0.0,4.141711542615667e-05,0.0,12899,0.08533421903848648,
41,0.0,5.6621232943143696e-05,6.370743903971743e-06,12949,0.12378472089767456,
41,0.0,1.3154578482499346e-05,1.666849129833281e-06,12999,0.03056573122739792,
41,0.0,6.318066880339757e-05,7.0955875344225205e-06,13049,0.13786494731903076,
41,0.0,4.199203249299899e-05,0.0,13099,0.08762626349925995,
41,,,,13145,,0.04680658504366875
42,0.0,3.1237475923262537e-05,0.0,13149,0.0668499544262886,
42,0.0,4.0350365452468395e-05,6.274835868680384e-06,13199,0.09134499728679657,
42,0.0,4.314960460760631e-05,2.1022649889346212e-05,13249,0.11112543195486069,
42,0.0,9.560238686390221e-05,3.4527085517765954e-05,13299,0.2309645563364029,
42,0.0,6.075770943425596e-05,2.5053574063349515e-05,13349,0.15016290545463562,
42,0.0,4.197760426905006e-05,1.9526714822859503e-06,13399,0.0884079560637474,
42,0.0,5.397062705014832e-05,1.0198284144280478e-05,13449,0.12251468002796173,
42,,,,13458,,0.03970693424344063
43,0.0,2.4528000722057186e-05,8.02250906417612e-06,13499,0.0606723427772522,
43,0.0,3.5323682823218405e-05,6.1801520132576115e-06,13549,0.08057758957147598,
43,0.0,3.253311297157779e-05,2.2673775674775243e-06,13599,0.07005602866411209,
43,0.0,3.1427800422534347e-05,1.4136460777081084e-05,13649,0.0799608901143074,
43,0.0,2.295607191626914e-05,5.947567842667922e-07,13699,0.04993223771452904,
43,0.0,3.328734601382166e-05,2.2094409359851852e-05,13749,0.09162761270999908,
43,,,,13771,,0.0321488119661808
44,0.0,3.547298547346145e-05,0.0,13799,0.07529415935277939,
44,0.0,4.468941187951714e-05,1.1635738701443188e-06,13849,0.09429248422384262,
44,0.0,2.0303274141042493e-05,0.0,13899,0.043854039162397385,
44,0.0,2.7716550903278403e-05,4.3058389564976096e-05,13949,0.10068970918655396,
44,0.0,3.8386388041544706e-05,7.843197090551257e-05,13999,0.15833044052124023,
44,0.0,5.566023901337758e-05,0.0,14049,0.11507047712802887,
44,,,,14084,,0.038101501762866974
45,0.0,6.246902921702713e-05,3.184258457622491e-05,14099,0.1605309545993805,
45,0.0,3.5741635656449944e-05,0.0,14149,0.07476452738046646,
45,0.0,1.5437733964063227e-05,3.1395029509440064e-06,14199,0.03667129948735237,
45,0.0,4.738442657981068e-05,5.265841537038796e-06,14249,0.10378485918045044,
45,0.0,6.566711090272292e-05,1.4901531358191278e-05,14299,0.15092341601848602,
45,0.0,2.948819746961817e-05,3.892907443514559e-06,14349,0.06583453714847565,
45,,,,14397,,0.04482103884220123
46,0.0,2.4443044821964577e-05,9.178257641906384e-06,14399,0.06041495501995087,
46,0.0,2.7083551685791463e-05,9.09293521544896e-06,14449,0.06634796410799026,
46,0.0,2.9002714654779993e-05,0.0,14499,0.06168273091316223,
46,0.0,3.1719799153506756e-05,1.883841832750477e-05,14549,0.08540324121713638,
46,0.0,2.3719752789475024e-05,1.888111000880599e-09,14599,0.05095836520195007,
46,0.0,3.4336298995185643e-05,2.9350958357099444e-05,14649,0.1014517992734909,
46,0.0,2.5499335606582463e-05,2.3256216081790626e-05,14699,0.07691137492656708,
46,,,,14710,,0.03287838026881218
47,0.0,1.999947926378809e-05,0.0,14749,0.04218645766377449,
47,0.0,4.290246215532534e-05,3.043894139409531e-06,14799,0.09291147440671921,
47,0.0,2.7211181077291258e-05,0.0,14849,0.057827457785606384,
47,0.0,2.563828820711933e-05,6.54450741421897e-06,14899,0.060740675777196884,
47,0.0,7.031862332951277e-05,1.956741834874265e-05,14949,0.16443689167499542,
47,0.0,1.918122507049702e-05,7.617792562086834e-06,14999,0.04840783402323723,
47,,,,15023,,0.02976696565747261
48,0.0,5.5010124924592674e-05,1.0937484148598742e-05,15049,0.1258944422006607,
48,0.0,6.46717962808907e-05,2.036060323007405e-06,15099,0.13544222712516785,
48,0.0,3.6134202673565596e-05,0.0,15149,0.07600663602352142,
48,0.0,2.2226526198210195e-05,1.513206552772317e-05,15199,0.06275200843811035,
48,0.0,3.630644641816616e-05,1.3839771781931631e-06,15249,0.07868444919586182,
48,0.0,7.91899292380549e-05,2.0192890588077717e-05,15299,0.18324729800224304,
48,,,,15336,,0.040154844522476196
49,0.0,3.839041164610535e-05,2.0183542801532894e-06,15349,0.0816117599606514,
49,0.0,1.9411658286117017e-05,0.0,15399,0.04086067155003548,
49,0.0,4.086266562808305e-05,1.585593963682186e-05,15449,0.10100939124822617,
49,0.0,2.842655885615386e-05,0.0,15499,0.059436243027448654,
49,0.0,3.3079042623285204e-05,1.6383177353418432e-05,15549,0.08592655509710312,
49,0.0,2.4963923351606354e-05,6.693989234918263e-06,15599,0.05921662226319313,
49,0.0,2.2256783267948776e-05,0.0,15649,0.04831166937947273,
49,,,,15649,,0.04052424058318138
50,0.0,1.2755866009683814e-05,1.0768004358396865e-05,15699,0.038565125316381454,
50,0.0,4.26179904025048e-05,1.4991668649599887e-05,15749,0.10397803783416748,
50,0.0,3.3471136703155935e-05,1.760486702551134e-05,15799,0.08962780237197876,
50,0.0,6.703489634674042e-05,7.061948963382747e-06,15849,0.145319864153862,
50,0.0,3.2726573408581316e-05,8.429752597294282e-06,15899,0.07744138687849045,
50,0.0,3.4163022064603865e-05,4.508109486778267e-05,15949,0.11731386184692383,
50,,,,15962,,0.03441740199923515
51,0.0,5.543378210859373e-05,3.876469054375775e-05,15999,0.15345686674118042,
51,0.0,2.0694547856692225e-05,1.0355425729358103e-05,16049,0.05376768857240677,
51,0.0,1.8638693290995434e-05,0.0,16099,0.03946854919195175,
51,0.0,3.528124580043368e-05,3.284044214524329e-05,16149,0.1068408191204071,
51,0.0,3.386719254194759e-05,3.838688644464128e-05,16199,0.10909025371074677,
51,0.0,2.8576989279827103e-05,0.0,16249,0.06104983761906624,
51,,,,16275,,0.02588076889514923
52,0.0,4.432928471942432e-05,1.845595397753641e-05,16299,0.11144914478063583,
52,0.0,2.294936712132767e-05,1.5760451788082719e-06,16349,0.04996741563081741,
52,0.0,3.2614181691315025e-05,1.3670051885128487e-05,16399,0.08233606815338135,
