epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
17,,,,3383,,0.004982467740774155
18,0.0,0.0,0.0,3399,0.0,
18,0.0,0.007802372332662344,0.0,3449,0.007802372332662344,
18,0.0,0.01284846942871809,0.0,3499,0.01284846942871809,
18,0.0,0.0,0.009453661739826202,3549,0.009453661739826202,
18,,,,3571,,0.005536145530641079
19,0.0,0.00480472669005394,0.049016162753105164,3599,0.0538208894431591,
19,0.0,0.0,0.0,3649,0.0,
19,0.0,0.0,0.0,3699,0.0,
19,0.0,0.0014713129494339228,0.0,3749,0.0014713129494339228,
19,,,,3759,,0.0035267635248601437
20,0.0,0.021390696987509727,0.04150618612766266,3799,0.06289688497781754,
20,0.0,0.0359354242682457,0.01849713921546936,3849,0.05443256348371506,
20,0.0,0.0,0.0,3899,0.0,
20,,,,3947,,0.004538542125374079
21,0.0,0.0,0.0,3949,0.0,
21,0.0,0.020944280549883842,0.0,3999,0.020944280549883842,
21,0.0,0.02236391417682171,0.0,4049,0.02236391417682171,
21,0.0,0.0,0.02518491819500923,4099,0.02518491819500923,
21,,,,4135,,0.006895475555211306
22,0.0,0.005047409329563379,0.0,4149,0.005047409329563379,
22,0.0,0.0038951656315475702,0.0,4199,0.0038951656315475702,
22,0.0,0.0,0.013369143009185791,4249,0.013369143009185791,
22,0.0,0.0,0.0,4299,0.0,
22,,,,4323,,0.0034595017787069082
23,0.0,0.026293985545635223,0.0,4349,0.026293985545635223,
23,0.0,0.002541082678362727,0.0,4399,0.002541082678362727,
23,0.0,0.0,0.0,4449,0.0,
23,0.0,0.0,0.0,4499,0.0,
23,,,,4511,,0.011854126118123531
24,0.0,0.0027595057617872953,0.0,4549,0.0027595057617872953,
24,0.0,0.0,0.0,4599,0.0,
24,0.0,0.0,0.0,4649,0.0,
24,0.0,0.015469180420041084,0.0,4699,0.015469180420041084,
24,,,,4699,,0.006358965765684843
25,0.0,0.0,0.0,4749,0.0,
25,0.0,0.0,0.0,4799,0.0,
25,0.0,0.0,0.0,4849,0.0,
25,,,,4887,,0.00549654895439744
26,0.0,0.006518403999507427,0.0,4899,0.006518403999507427,
26,0.0,0.01196819543838501,0.0,4949,0.01196819543838501,
26,0.0,0.00048238615272566676,0.019659889861941338,4999,0.02014227584004402,
26,0.0,0.0,0.0,5049,0.0,
26,,,,5075,,0.011096748523414135
27,0.0,0.008029509335756302,0.0,5099,0.008029509335756302,
27,0.0,0.0,0.0,5149,0.0,
27,0.0,0.004016160033643246,0.016804665327072144,5199,0.020820826292037964,
27,0.0,0.0,0.0,5249,0.0,
27,,,,5263,,0.004436743911355734
28,0.0,0.0,0.0,5299,0.0,
28,0.0,0.002598426304757595,0.0,5349,0.002598426304757595,
28,0.0,0.0,0.02108083665370941,5399,0.02108083665370941,
28,0.0,0.010272163897752762,0.0,5449,0.010272163897752762,
28,,,,5451,,0.0033618903253227472
29,0.0,0.005816522520035505,0.0,5499,0.005816522520035505,
29,0.0,0.0031118395272642374,0.0,5549,0.0031118395272642374,
29,0.0,0.0,0.0,5599,0.0,
29,,,,5639,,0.09492313116788864
30,0.0,9.82671117526479e-05,0.0,5649,9.82671117526479e-05,
30,0.0,0.00446509150788188,0.0,5699,0.00446509150788188,
30,0.0,0.0,0.0,5749,0.0,
30,0.0,0.030073843896389008,0.0,5799,0.030073843896389008,
30,,,,5827,,0.00447871396318078
31,0.0,0.006039657164365053,0.0,5849,0.006039657164365053,
31,0.0,0.0,0.0,5899,0.0,
31,0.0,0.010671687312424183,0.0,5949,0.010671687312424183,
31,0.0,0.0,0.0,5999,0.0,
31,,,,6015,,0.0045715500600636005
32,0.0,0.0,0.0,6049,0.0,
32,0.0,0.0,0.0,6099,0.0,
32,0.0,0.0,0.0,6149,0.0,
32,0.0,0.0005102367140352726,0.0,6199,0.0005102367140352726,
32,,,,6203,,0.0039107645861804485
33,0.0,0.021205397322773933,0.0,6249,0.021205397322773933,
33,0.0,0.0,0.0,6299,0.0,
33,0.0,0.008787496015429497,0.0,6349,0.008787496015429497,
33,,,,6391,,0.004464178811758757
34,0.0,0.0,0.0,6399,0.0,
34,0.0,0.004558270797133446,0.0,6449,0.004558270797133446,
34,0.0,0.0025692067574709654,0.0,6499,0.0025692067574709654,
34,0.0,0.0039311363361775875,0.0,6549,0.0039311363361775875,
34,,,,6579,,0.0035614348016679287
35,0.0,0.0,0.056332558393478394,6599,0.056332558393478394,
35,0.0,0.0,0.0,6649,0.0,
35,0.0,0.0,0.0,6699,0.0,
35,0.0,0.0,0.0,6749,0.0,
35,,,,6767,,0.008112196810543537
36,0.0,0.031087853014469147,0.0,6799,0.031087853014469147,
36,0.0,0.005966777913272381,0.0,6849,0.005966777913272381,
36,0.0,0.0,0.026918550953269005,6899,0.026918550953269005,
36,0.0,0.0012127201771363616,0.0,6949,0.0012127201771363616,
36,,,,6955,,0.004329408053308725
37,0.0,0.001815176336094737,0.0,6999,0.001815176336094737,
37,0.0,0.0,0.0,7049,0.0,
37,0.0,0.026253094896674156,0.0,7099,0.026253094896674156,
37,,,,7143,,0.0038199059199541807
38,0.0,0.001786067965440452,0.011358648538589478,7149,0.013144716620445251,
38,0.0,0.0,0.0,7199,0.0,
38,0.0,0.0,0.0,7249,0.0,
38,0.0,0.008247733116149902,0.0,7299,0.008247733116149902,
38,,,,7331,,0.0028513921424746513
39,0.0,0.0,0.0,7349,0.0,
39,0.0,0.010641624219715595,0.0,7399,0.010641624219715595,
39,0.0,0.01326434500515461,0.0,7449,0.01326434500515461,
39,0.0,0.0,0.0,7499,0.0,
39,,,,7519,,0.0032175846863538027
40,0.0,0.004328023176640272,0.0,7549,0.004328023176640272,
40,0.0,0.006190817337483168,0.0,7599,0.006190817337483168,
40,0.0,0.0,0.0,7649,0.0,
40,0.0,0.0,0.0,7699,0.0,
40,,,,7707,,0.0039072404615581036
41,0.0,0.0,0.0,7749,0.0,
41,0.0,0.0,0.0,7799,0.0,
41,0.0,0.0,0.0,7849,0.0,
41,,,,7895,,0.0045085325837135315
42,0.0,0.0,0.0,7899,0.0,
42,0.0,0.006606418639421463,0.01702183671295643,7949,0.02362825535237789,
42,0.0,0.0,0.0,7999,0.0,
42,0.0,0.02980123646557331,0.01523248665034771,8049,0.04503372311592102,
42,,,,8083,,0.0034258090890944004
43,0.0,0.0,0.0,8099,0.0,
43,0.0,0.0,0.0,8149,0.0,
43,0.0,0.0,0.0,8199,0.0,
43,0.0,0.012657234445214272,0.0,8249,0.012657234445214272,
43,,,,8271,,0.0051816306076943874
44,0.0,7.984559488249943e-05,0.0,8299,7.984559488249943e-05,
44,0.0,0.0,0.0,8349,0.0,
44,0.0,0.0,0.0,8399,0.0,
44,0.0,0.004060140810906887,0.0,8449,0.004060140810906887,
44,,,,8459,,0.005256917327642441
45,0.0,0.00701019586995244,0.0,8499,0.00701019586995244,
45,0.0,0.015059617348015308,0.0,8549,0.015059617348015308,
45,0.0,0.0,0.0,8599,0.0,
45,,,,8647,,0.003381186630576849
46,0.0,0.0,0.0,8649,0.0,
46,0.0,0.0006027511553838849,0.013936272822320461,8699,0.014539023861289024,
46,0.0,0.0006734600756317377,0.0,8749,0.0006734600756317377,
46,0.0,0.032264433801174164,0.0,8799,0.032264433801174164,
46,,,,8835,,0.002222506795078516
47,0.0,0.0018143230117857456,0.0,8849,0.0018143230117857456,
47,0.0,0.0,0.0,8899,0.0,
47,0.0,0.0,0.0,8949,0.0,
47,0.0,0.0,0.0,8999,0.0,
47,,,,9023,,0.003347057616338134
48,0.0,0.0,0.0,9049,0.0,
48,0.0,0.0,0.0,9099,0.0,
48,0.0,0.0,0.0021503244061022997,9149,0.0021503244061022997,
48,0.0,0.0,0.0,9199,0.0,
48,,,,9211,,0.002553601749241352
49,0.0,0.005835436284542084,0.0,9249,0.005835436284542084,
49,0.0,3.827729233307764e-05,0.0,9299,3.827729233307764e-05,
49,0.0,0.0,0.0,9349,0.0,
49,0.0,0.0,0.0,9399,0.0,
49,,,,9399,,0.0023443393874913454
50,0.0,0.024279434233903885,0.0,9449,0.024279434233903885,
50,0.0,0.00027704163221642375,0.0,9499,0.00027704163221642375,
50,0.0,0.004937696736305952,0.0,9549,0.004937696736305952,
50,,,,9587,,0.004138050600886345
51,0.0,0.0,0.0,9599,0.0,
51,0.0,0.01533486507833004,0.0,9649,0.01533486507833004,
51,0.0,0.0009293194161728024,0.0,9699,0.0009293194161728024,
51,0.0,0.0,0.0,9749,0.0,
51,,,,9775,,0.002243039896711707
52,0.0,0.0,0.0,9799,0.0,
52,0.0,0.0,0.0,9849,0.0,
52,0.0,0.026466526091098785,0.0,9899,0.026466526091098785,
52,0.0,0.0,0.0,9949,0.0,
52,,,,9963,,0.0035411969292908907
53,0.0,0.0021518440917134285,0.0,9999,0.0021518440917134285,
53,0.0,0.012975241057574749,0.0,10049,0.012975241057574749,
53,0.0,0.0,0.0,10099,0.0,
53,0.0,0.0,0.0105959577485919,10149,0.0105959577485919,
53,,,,10151,,0.002248085103929043
54,0.0,0.0,0.0,10199,0.0,
54,0.0,0.0012055054539814591,0.0,10249,0.0012055054539814591,
54,0.0,0.005420612171292305,0.0,10299,0.005420612171292305,
54,,,,10339,,0.0036024192813783884
55,0.0,0.0,0.0,10349,0.0,
55,0.0,0.005386107135564089,0.0,10399,0.005386107135564089,
55,0.0,0.0,0.0,10449,0.0,
55,0.0,0.004823280032724142,0.0,10499,0.004823280032724142,
55,,,,10527,,0.004867001436650753
56,0.0,0.022303804755210876,0.0,10549,0.022303804755210876,
56,0.0,0.0027615397702902555,0.0,10599,0.0027615397702902555,
56,0.0,0.0,0.0,10649,0.0,
56,0.0,0.0007256632670760155,0.0,10699,0.0007256632670760155,
56,,,,10715,,0.002237801905721426
