epoch,loss_decrease,loss_positive,step,train_loss,val_loss
26,0.05693230777978897,0.0,4199,0.05693230777978897,
26,,,4238,,0.3181772232055664
27,0.007688261568546295,0.0,4249,0.007688261568546295,
27,0.0,0.0,4299,0.0,
27,0.0,0.0,4349,0.0,
27,,,4395,,0.019567713141441345
28,0.2691994905471802,0.0029574481304734945,4399,0.2721569240093231,
28,0.0,0.0,4449,0.0,
28,0.0825551375746727,0.0,4499,0.0825551375746727,
28,0.0,0.011288674548268318,4549,0.011288674548268318,
28,,,4552,,0.08523353934288025
29,0.011599578894674778,0.0011676974827423692,4599,0.012767276726663113,
29,0.048462361097335815,0.0,4649,0.048462361097335815,
29,0.0,0.0,4699,0.0,
29,,,4709,,0.07830306142568588
30,0.028250744566321373,0.006561678368598223,4749,0.03481242433190346,
30,0.1611597239971161,0.014907515607774258,4799,0.17606723308563232,
30,0.03131591156125069,0.0,4849,0.03131591156125069,
30,,,4866,,0.019527843222022057
31,0.0807306095957756,0.0,4899,0.0807306095957756,
31,0.0,0.0,4949,0.0,
31,0.30350610613822937,0.0,4999,0.30350610613822937,
31,,,5023,,0.050490424036979675
32,0.010780484415590763,0.0,5049,0.010780484415590763,
32,0.008791082538664341,0.0,5099,0.008791082538664341,
32,0.031065545976161957,0.0,5149,0.031065545976161957,
32,,,5180,,0.014776010066270828
33,0.16795341670513153,0.0,5199,0.16795341670513153,
33,0.0,0.0,5249,0.0,
33,0.0049719917587935925,0.00012149388203397393,5299,0.0050934855826199055,
33,,,5337,,0.04431810975074768
34,0.056975848972797394,0.0,5349,0.056975848972797394,
34,0.09583926945924759,0.0,5399,0.09583926945924759,
34,0.14834201335906982,0.002944278996437788,5449,0.1512862890958786,
34,,,5494,,0.1941244751214981
35,0.0,0.0009294161573052406,5499,0.0009294161573052406,
35,0.23238402605056763,0.009868640452623367,5549,0.2422526627779007,
35,0.0,0.0,5599,0.0,
35,0.14961294829845428,0.0,5649,0.14961294829845428,
35,,,5651,,0.022467387840151787
36,1.8142871856689453,0.1398298591375351,5699,1.9541170597076416,
36,0.08891388773918152,0.057668257504701614,5749,0.14658214151859283,
36,0.0,0.003598784562200308,5799,0.003598784562200308,
36,,,5808,,0.10254179686307907
37,0.04318789392709732,0.02653658762574196,5849,0.06972448527812958,
37,0.08145146816968918,0.0,5899,0.08145146816968918,
37,0.32338592410087585,0.0,5949,0.32338592410087585,
37,,,5965,,0.08860618621110916
38,0.057653214782476425,0.0,5999,0.057653214782476425,
38,0.11942189186811447,0.0,6049,0.11942189186811447,
38,0.0,0.0,6099,0.0,
38,,,6122,,0.031034789979457855
39,0.0,0.0013893013820052147,6149,0.0013893013820052147,
39,0.07380952686071396,0.0,6199,0.07380952686071396,
39,0.08317220211029053,0.0,6249,0.08317220211029053,
39,,,6279,,0.007712658029049635
40,0.0,0.0,6299,0.0,
40,0.10553475469350815,0.0,6349,0.10553475469350815,
40,0.020363567396998405,0.0,6399,0.020363567396998405,
40,,,6436,,0.0038117982912808657
41,0.0,0.0,6449,0.0,
41,0.0,0.0,6499,0.0,
41,0.03901267796754837,0.0006452114903368056,6549,0.03965789079666138,
41,,,6593,,0.062232427299022675
42,0.0,0.0,6599,0.0,
42,0.006954497657716274,0.0,6649,0.006954497657716274,
42,0.010940603911876678,0.0,6699,0.010940603911876678,
42,0.0,0.0,6749,0.0,
42,,,6750,,0.032689038664102554
43,0.055027179419994354,0.0,6799,0.055027179419994354,
43,0.0,0.0,6849,0.0,
43,0.0,0.008389397524297237,6899,0.008389397524297237,
43,,,6907,,0.04567975550889969
44,0.038904424756765366,0.0,6949,0.038904424756765366,
44,0.02971203811466694,0.0,6999,0.02971203811466694,
44,0.09597655385732651,0.0,7049,0.09597655385732651,
44,,,7064,,0.022116510197520256
45,0.0,0.014993960037827492,7099,0.014993960037827492,
45,0.06581930816173553,0.0,7149,0.06581930816173553,
45,0.04657823219895363,0.001532910973764956,7199,0.048111144453287125,
45,,,7221,,0.027540680021047592
46,0.15173815190792084,0.0,7249,0.15173815190792084,
46,0.0,0.0,7299,0.0,
46,0.00857709813863039,0.0,7349,0.00857709813863039,
46,,,7378,,0.01292521134018898
47,0.07304390519857407,0.0,7399,0.07304390519857407,
47,0.0,0.0,7449,0.0,
47,0.006254860199987888,0.0015776348300278187,7499,0.007832495495676994,
47,,,7535,,0.01795484870672226
48,0.23806379735469818,0.0,7549,0.23806379735469818,
48,0.14586469531059265,0.009259499609470367,7599,0.15512418746948242,
48,0.0,0.0,7649,0.0,
48,,,7692,,0.024054164066910744
49,0.020366482436656952,0.0,7699,0.020366482436656952,
49,0.0,0.0,7749,0.0,
49,0.026918312534689903,0.0,7799,0.026918312534689903,
49,0.0,0.0,7849,0.0,
49,,,7849,,0.07994822412729263
50,0.1513233482837677,0.004684036131948233,7899,0.15600737929344177,
50,0.8233460783958435,0.0025376819539815187,7949,0.8258837461471558,
50,0.18761025369167328,0.005475166719406843,7999,0.1930854171514511,
50,,,8006,,0.2008366882801056
